,Data,N-day,S-day,T-day,S minus
542,1987-06-27,0.9,6.21,7.11,-6.21
543,1987-06-28,1.61,0.0,1.61,0.0
544,1987-06-29,0.0,0.0,0.0,0.0
545,1987-06-30,1.09,0.0,1.09,0.0
546,1987-07-01,0.19,0.0,0.19,0.0
547,1987-07-02,0.0,0.0,0.0,0.0
548,1987-07-03,0.0,0.0,0.0,0.0
549,1987-07-04,0.0,0.0,0.0,0.0
550,1987-07-05,0.0,0.0,0.0,0.0
551,1987-07-06,0.0,0.0,0.0,0.0
552,1987-07-07,0.0,0.0,0.0,0.0
553,1987-07-08,0.0,0.21,0.21,-0.21
554,1987-07-09,0.0,2.44,2.44,-2.44
555,1987-07-10,0.0,0.13,0.13,-0.13
556,1987-07-11,0.0,0.0,0.0,0.0
557,1987-07-12,0.0,0.0,0.0,0.0
558,1987-07-13,0.0,0.0,0.0,0.0
559,1987-07-14,0.0,0.0,0.0,0.0
560,1987-07-15,0.13,0.0,0.13,0.0
561,1987-07-16,0.11,1.14,1.25,-1.14
562,1987-07-17,0.54,0.0,0.54,0.0
563,1987-07-18,0.27,0.81,1.08,-0.81
564,1987-07-19,0.0,0.0,0.0,0.0
565,1987-07-20,0.78,4.08,4.86,-4.08
566,1987-07-21,0.11,2.16,2.27,-2.16
567,1987-07-22,0.0,7.02,7.02,-7.02
568,1987-07-23,0.0,12.59,12.59,-12.59
569,1987-07-24,2.27,8.51,10.78,-8.51
570,1987-07-25,0.11,8.97,9.08,-8.97
571,1987-07-26,0.76,5.28,6.04,-5.28
572,1987-07-27,0.0,9.64,9.64,-9.64
573,1987-07-28,0.0,1.58,1.58,-1.58
574,1987-07-29,1.61,0.13,1.74,-0.13
575,1987-07-30,0.0,2.59,2.59,-2.59
576,1987-07-31,1.88,0.23,2.11,-0.23
577,1987-08-01,0.0,0.64,0.64,-0.64
578,1987-08-02,4.2,1.7,5.9,-1.7
579,1987-08-03,2.93,0.46,3.39,-0.46
580,1987-08-04,1.75,1.0,2.75,-1.0
581,1987-08-05,0.78,2.25,3.03,-2.25
582,1987-08-06,0.0,1.11,1.11,-1.11
583,1987-08-07,0.0,8.6,8.6,-8.6
584,1987-08-08,0.15,13.03,13.18,-13.03
585,1987-08-09,0.0,6.67,6.67,-6.67
586,1987-08-10,0.25,3.43,3.68,-3.43
587,1987-08-11,0.89,3.69,4.58,-3.69
588,1987-08-12,1.11,0.95,2.06,-0.95
589,1987-08-13,0.6,6.48,7.08,-6.48
590,1987-08-14,0.0,1.02,1.02,-1.02
591,1987-08-15,0.0,0.73,0.73,-0.73
592,1987-08-16,0.0,1.31,1.31,-1.31
593,1987-08-17,0.0,1.08,1.08,-1.08
594,1987-08-18,0.38,0.63,1.01,-0.63
595,1987-08-19,0.0,4.16,4.16,-4.16
596,1987-08-20,0.77,1.85,2.62,-1.85
597,1987-08-21,0.38,1.55,1.93,-1.55
598,1987-08-22,11.25,0.0,11.25,0.0
599,1987-08-23,13.06,0.0,13.06,0.0
600,1987-08-24,2.97,0.0,2.97,0.0
601,1987-08-25,5.65,0.13,5.78,-0.13
602,1987-08-26,3.09,0.0,3.09,0.0
603,1987-08-27,0.52,0.63,1.15,-0.63
604,1987-08-28,0.0,0.04,0.04,-0.04
605,1987-08-29,0.0,0.09,0.09,-0.09
606,1987-08-30,0.0,0.0,0.0,0.0
607,1987-08-31,0.0,0.52,0.52,-0.52
608,1987-09-01,0.0,5.38,5.38,-5.38
609,1987-09-02,0.0,1.56,1.56,-1.56
610,1987-09-03,0.0,5.83,5.83,-5.83
611,1987-09-04,0.0,1.82,1.82,-1.82
612,1987-09-05,0.0,1.77,1.77,-1.77
613,1987-09-06,0.0,3.46,3.46,-3.46
614,1987-09-07,0.0,7.75,7.75,-7.75
615,1987-09-08,0.0,6.46,6.46,-6.46
616,1987-09-09,0.0,1.26,1.26,-1.26
617,1987-09-10,0.0,5.21,5.21,-5.21
618,1987-09-11,0.89,10.61,11.5,-10.61
619,1987-09-12,0.0,5.0,5.0,-5.0
620,1987-09-13,0.23,1.86,2.09,-1.86
621,1987-09-14,0.0,3.73,3.73,-3.73
622,1987-09-15,1.19,3.77,4.96,-3.77
623,1987-09-16,0.0,1.54,1.54,-1.54
624,1987-09-17,0.0,9.68,9.68,-9.68
625,1987-09-18,0.08,1.56,1.64,-1.56
626,1987-09-19,0.38,4.85,5.23,-4.85
627,1987-09-20,0.0,3.96,3.96,-3.96
628,1987-09-21,0.27,2.06,2.33,-2.06
629,1987-09-22,0.0,0.23,0.23,-0.23
630,1987-09-23,0.0,0.21,0.21,-0.21
631,1987-09-24,0.0,0.0,0.0,0.0
632,1987-09-25,0.0,0.0,0.0,0.0
633,1987-09-26,0.73,0.0,0.73,0.0
634,1987-09-27,0.0,0.34,0.34,-0.34
635,1987-09-28,0.13,2.52,2.65,-2.52
636,1987-09-29,1.04,0.54,1.58,-0.54
637,1987-09-30,0.0,0.4,0.4,-0.4
638,1987-10-01,0.0,0.66,0.66,-0.66
639,1987-10-02,0.0,1.45,1.45,-1.45
640,1987-10-03,0.86,4.56,5.42,-4.56
641,1987-10-04,4.45,0.0,4.45,0.0
642,1987-10-05,2.07,0.0,2.07,0.0
643,1987-10-06,2.79,0.6,3.39,-0.6
644,1987-10-07,4.6,0.0,4.6,0.0
645,1987-10-08,1.04,0.49,1.53,-0.49
646,1987-10-09,2.08,4.51,6.59,-4.51
647,1987-10-10,1.01,0.5,1.51,-0.5
648,1987-10-11,0.27,0.0,0.27,0.0
649,1987-10-12,2.7,0.79,3.49,-0.79
650,1987-10-13,1.32,0.86,2.18,-0.86
651,1987-10-14,0.52,1.09,1.61,-1.09
652,1987-10-15,7.61,3.24,10.85,-3.24
653,1987-10-16,8.01,2.77,10.78,-2.77
654,1987-10-17,5.07,11.14,16.21,-11.14
655,1987-10-18,1.15,7.3,8.45,-7.3
656,1987-10-19,0.82,1.79,2.61,-1.79
657,1987-10-20,0.21,2.07,2.28,-2.07
658,1987-10-21,2.97,1.56,4.53,-1.56
659,1987-10-22,0.0,0.35,0.35,-0.35
660,1987-10-23,0.14,0.24,0.38,-0.24
661,1987-10-24,0.82,0.19,1.01,-0.19
662,1987-10-25,0.83,0.44,1.27,-0.44
663,1987-10-26,0.54,0.0,0.54,0.0
664,1987-10-27,0.14,0.51,0.65,-0.51
665,1987-10-28,0.0,8.48,8.48,-8.48
666,1987-10-29,0.0,0.14,0.14,-0.14
667,1987-10-30,2.28,2.46,4.74,-2.46
668,1987-10-31,0.0,0.14,0.14,-0.14
669,1987-11-01,0.22,3.3,3.52,-3.3
670,1987-11-02,2.58,9.16,11.74,-9.16
671,1987-11-03,8.05,2.35,10.4,-2.35
672,1987-11-04,5.65,5.22,10.87,-5.22
673,1987-11-05,2.76,3.06,5.82,-3.06
674,1987-11-06,0.78,18.01,18.79,-18.01
675,1987-11-07,0.71,2.98,3.69,-2.98
676,1987-11-08,0.0,0.0,0.0,0.0
677,1987-11-09,0.81,0.0,0.81,0.0
678,1987-11-10,1.2,0.0,1.2,0.0
679,1987-11-11,3.27,2.4,5.67,-2.4
680,1987-11-12,2.29,2.65,4.94,-2.65
681,1987-11-13,0.0,4.6,4.6,-4.6
682,1987-11-14,0.0,0.81,0.81,-0.81
683,1987-11-15,0.35,0.0,0.35,0.0
684,1987-11-16,0.0,1.47,1.47,-1.47
685,1987-11-17,0.0,1.89,1.89,-1.89
686,1987-11-18,0.0,16.79,16.79,-16.79
687,1987-11-19,0.0,13.11,13.11,-13.11
688,1987-11-20,0.0,19.27,19.27,-19.27
689,1987-11-21,0.96,10.04,11.0,-10.04
690,1987-11-22,0.0,5.4,5.4,-5.4
691,1987-11-23,0.52,3.0,3.52,-3.0
692,1987-11-24,4.24,8.33,12.57,-8.33
693,1987-11-25,0.0,1.04,1.04,-1.04
694,1987-11-26,2.57,8.13,10.7,-8.13
695,1987-11-27,0.0,1.11,1.11,-1.11
696,1987-11-28,0.0,0.94,0.94,-0.94
697,1987-11-29,0.86,0.0,0.86,0.0
698,1987-11-30,4.37,0.0,4.37,0.0
699,1987-12-01,0.0,0.0,0.0,0.0
700,1987-12-02,0.0,0.13,0.13,-0.13
701,1987-12-03,0.15,0.0,0.15,0.0
702,1987-12-04,0.23,0.0,0.23,0.0
703,1987-12-05,0.0,0.55,0.55,-0.55
704,1987-12-06,0.48,0.73,1.21,-0.73
705,1987-12-07,0.0,0.0,0.0,0.0
706,1987-12-08,0.0,1.35,1.35,-1.35
707,1987-12-09,0.13,1.18,1.31,-1.18
708,1987-12-10,0.0,4.53,4.53,-4.53
709,1987-12-11,0.0,0.0,0.0,0.0
710,1987-12-12,0.0,1.13,1.13,-1.13
711,1987-12-13,0.0,0.0,0.0,0.0
712,1987-12-14,0.0,0.59,0.59,-0.59
713,1987-12-15,0.0,1.16,1.16,-1.16
714,1987-12-16,0.0,3.87,3.87,-3.87
715,1987-12-17,0.32,2.59,2.91,-2.59
716,1987-12-18,0.0,0.35,0.35,-0.35
717,1987-12-19,0.0,0.07,0.07,-0.07
718,1987-12-20,0.0,0.0,0.0,0.0
719,1987-12-21,0.44,2.29,2.73,-2.29
720,1987-12-22,1.09,0.0,1.09,0.0
721,1987-12-23,1.77,0.0,1.77,0.0
722,1987-12-24,0.0,0.63,0.63,-0.63
723,1987-12-25,0.0,5.12,5.12,-5.12
724,1987-12-26,0.0,11.45,11.45,-11.45
725,1987-12-27,0.0,3.58,3.58,-3.58
726,1987-12-28,0.0,4.27,4.27,-4.27
727,1987-12-29,0.0,2.33,2.33,-2.33
728,1987-12-30,0.0,5.89,5.89,-5.89
729,1987-12-31,0.0,1.19,1.19,-1.19
730,1988-01-01,0.0,1.65,1.65,-1.65
731,1988-01-02,0.0,33.66,33.66,-33.66
732,1988-01-03,0.0,2.07,2.07,-2.07
733,1988-01-04,0.28,0.0,0.28,0.0
734,1988-01-05,0.0,0.14,0.14,-0.14
735,1988-01-06,2.58,0.11,2.69,-0.11
736,1988-01-07,1.9,3.22,5.12,-3.22
737,1988-01-08,0.83,2.74,3.57,-2.74
738,1988-01-09,7.17,4.92,12.09,-4.92
739,1988-01-10,3.54,0.38,3.92,-0.38
740,1988-01-11,4.32,1.56,5.88,-1.56
741,1988-01-12,1.73,2.67,4.4,-2.67
742,1988-01-13,5.06,3.73,8.79,-3.73
743,1988-01-14,3.16,12.33,15.49,-12.33
744,1988-01-15,0.0,8.46,8.46,-8.46
745,1988-01-16,0.51,5.04,5.55,-5.04
746,1988-01-17,0.0,0.41,0.41,-0.41
747,1988-01-18,0.0,2.41,2.41,-2.41
748,1988-01-19,0.0,2.81,2.81,-2.81
749,1988-01-20,0.0,5.05,5.05,-5.05
750,1988-01-21,0.13,1.73,1.86,-1.73
751,1988-01-22,0.0,0.0,0.0,0.0
752,1988-01-23,0.0,0.6,0.6,-0.6
753,1988-01-24,0.0,4.65,4.65,-4.65
754,1988-01-25,0.0,1.93,1.93,-1.93
755,1988-01-26,1.93,1.6,3.53,-1.6
756,1988-01-27,10.44,0.94,11.38,-0.94
757,1988-01-28,5.96,0.0,5.96,0.0
758,1988-01-29,2.12,0.0,2.12,0.0
759,1988-01-30,1.38,0.26,1.64,-0.26
760,1988-01-31,0.07,0.0,0.07,0.0
761,1988-02-01,3.9,0.16,4.06,-0.16
762,1988-02-02,0.53,0.0,0.53,0.0
763,1988-02-03,3.01,0.0,3.01,0.0
764,1988-02-04,1.14,0.0,1.14,0.0
765,1988-02-05,4.78,0.0,4.78,0.0
766,1988-02-06,0.51,0.0,0.51,0.0
767,1988-02-07,2.7,0.26,2.96,-0.26
768,1988-02-08,0.75,1.12,1.87,-1.12
769,1988-02-09,1.36,0.36,1.72,-0.36
770,1988-02-10,0.42,0.0,0.42,0.0
771,1988-02-11,0.54,0.69,1.23,-0.69
772,1988-02-12,0.0,0.9,0.9,-0.9
773,1988-02-13,0.0,0.0,0.0,0.0
774,1988-02-14,0.0,2.56,2.56,-2.56
775,1988-02-15,0.0,0.79,0.79,-0.79
776,1988-02-16,2.13,0.38,2.51,-0.38
777,1988-02-17,0.4,0.38,0.78,-0.38
778,1988-02-18,0.0,1.04,1.04,-1.04
779,1988-02-19,0.18,0.36,0.54,-0.36
780,1988-02-20,0.42,3.95,4.37,-3.95
781,1988-02-21,0.0,0.13,0.13,-0.13
782,1988-02-22,0.38,0.33,0.71,-0.33
783,1988-02-23,0.11,0.22,0.33,-0.22
784,1988-02-24,0.0,0.44,0.44,-0.44
785,1988-02-25,0.0,1.24,1.24,-1.24
786,1988-02-26,0.0,0.0,0.0,0.0
787,1988-02-27,4.04,1.44,5.48,-1.44
788,1988-02-28,2.08,4.0,6.08,-4.0
789,1988-02-29,0.41,2.73,3.14,-2.73
790,1988-03-01,1.22,5.38,6.6,-5.38
791,1988-03-02,4.95,2.52,7.47,-2.52
792,1988-03-03,1.06,5.11,6.17,-5.11
793,1988-03-04,1.04,4.48,5.52,-4.48
794,1988-03-05,4.44,0.85,5.29,-0.85
795,1988-03-06,4.7,0.0,4.7,0.0
796,1988-03-07,2.93,0.22,3.15,-0.22
797,1988-03-08,2.06,0.21,2.27,-0.21
798,1988-03-09,2.94,0.0,2.94,0.0
799,1988-03-10,3.15,0.0,3.15,0.0
800,1988-03-11,0.54,5.67,6.21,-5.67
801,1988-03-12,0.0,9.56,9.56,-9.56
802,1988-03-13,0.0,10.85,10.85,-10.85
803,1988-03-14,0.0,8.29,8.29,-8.29
804,1988-03-15,1.25,12.9,14.15,-12.9
805,1988-03-16,0.0,18.9,18.9,-18.9
806,1988-03-17,0.0,11.83,11.83,-11.83
807,1988-03-18,0.92,11.49,12.41,-11.49
808,1988-03-19,0.52,7.58,8.1,-7.58
809,1988-03-20,9.0,2.38,11.38,-2.38
810,1988-03-21,6.2,3.52,9.72,-3.52
811,1988-03-22,1.38,3.46,4.84,-3.46
812,1988-03-23,7.13,6.42,13.55,-6.42
813,1988-03-24,14.85,5.67,20.52,-5.67
814,1988-03-25,1.96,6.42,8.38,-6.42
815,1988-03-26,2.21,0.13,2.34,-0.13
816,1988-03-27,0.09,0.23,0.32,-0.23
817,1988-03-28,2.02,0.38,2.4,-0.38
818,1988-03-29,4.75,2.33,7.08,-2.33
819,1988-03-30,3.31,0.31,3.62,-0.31
820,1988-03-31,2.65,1.06,3.71,-1.06
821,1988-04-01,3.74,2.4,6.14,-2.4
822,1988-04-02,1.36,2.11,3.47,-2.11
823,1988-04-03,2.89,0.49,3.38,-0.49
824,1988-04-04,0.17,0.52,0.69,-0.52
825,1988-04-05,0.0,1.24,1.24,-1.24
826,1988-04-06,0.0,2.06,2.06,-2.06
827,1988-04-07,6.37,0.83,7.2,-0.83
828,1988-04-08,13.11,1.45,14.56,-1.45
829,1988-04-09,1.96,4.04,6.0,-4.04
830,1988-04-10,1.43,0.36,1.79,-0.36
831,1988-04-11,10.56,4.25,14.81,-4.25
832,1988-04-12,7.99,2.15,10.14,-2.15
833,1988-04-13,6.26,6.15,12.41,-6.15
834,1988-04-14,10.88,5.41,16.29,-5.41
835,1988-04-15,7.6,9.94,17.54,-9.94
836,1988-04-16,5.33,0.51,5.84,-0.51
837,1988-04-17,5.85,0.34,6.19,-0.34
838,1988-04-18,7.27,3.5,10.77,-3.5
839,1988-04-19,9.45,1.95,11.4,-1.95
840,1988-04-20,7.79,0.25,8.04,-0.25
841,1988-04-21,9.52,0.25,9.77,-0.25
842,1988-04-22,4.04,3.29,7.33,-3.29
843,1988-04-23,0.67,0.0,0.67,0.0
844,1988-04-24,0.33,0.9,1.23,-0.9
845,1988-04-25,0.0,2.44,2.44,-2.44
846,1988-04-26,0.0,2.63,2.63,-2.63
847,1988-04-27,0.0,0.36,0.36,-0.36
848,1988-04-28,0.0,0.0,0.0,0.0
849,1988-04-29,0.0,0.54,0.54,-0.54
850,1988-04-30,0.24,4.31,4.55,-4.31
851,1988-05-01,0.0,1.51,1.51,-1.51
852,1988-05-02,2.22,3.25,5.47,-3.25
853,1988-05-03,0.0,5.32,5.32,-5.32
854,1988-05-04,0.62,8.53,9.15,-8.53
855,1988-05-05,2.17,2.45,4.62,-2.45
856,1988-05-06,0.89,1.27,2.16,-1.27
857,1988-05-07,0.32,0.42,0.74,-0.42
858,1988-05-08,0.0,0.73,0.73,-0.73
859,1988-05-09,0.33,0.88,1.21,-0.88
860,1988-05-10,0.95,0.0,0.95,0.0
861,1988-05-11,0.21,5.77,5.98,-5.77
862,1988-05-12,0.19,0.0,0.19,0.0
863,1988-05-13,0.0,0.0,0.0,0.0
864,1988-05-14,0.0,0.43,0.43,-0.43
865,1988-05-15,0.0,2.41,2.41,-2.41
866,1988-05-16,0.06,1.88,1.94,-1.88
867,1988-05-17,0.0,2.88,2.88,-2.88
868,1988-05-18,0.0,0.39,0.39,-0.39
869,1988-05-19,0.0,0.49,0.49,-0.49
870,1988-05-20,0.87,3.7,4.57,-3.7
871,1988-05-21,0.67,8.85,9.52,-8.85
872,1988-05-22,0.0,7.27,7.27,-7.27
873,1988-05-23,0.0,9.6,9.6,-9.6
874,1988-05-24,0.0,4.6,4.6,-4.6
875,1988-05-25,0.0,9.81,9.81,-9.81
876,1988-05-26,0.0,8.75,8.75,-8.75
877,1988-05-27,0.0,9.39,9.39,-9.39
878,1988-05-28,0.0,7.15,7.15,-7.15
879,1988-05-29,2.38,4.69,7.07,-4.69
880,1988-05-30,0.46,8.63,9.09,-8.63
881,1988-05-31,2.28,2.66,4.94,-2.66
882,1988-06-01,7.79,6.54,14.33,-6.54
883,1988-06-02,1.65,3.94,5.59,-3.94
884,1988-06-03,1.71,4.94,6.65,-4.94
885,1988-06-04,4.27,2.73,7.0,-2.73
886,1988-06-05,9.21,2.84,12.05,-2.84
887,1988-06-06,8.0,2.04,10.04,-2.04
888,1988-06-07,4.48,3.63,8.11,-3.63
889,1988-06-08,4.51,4.72,9.23,-4.72
890,1988-06-09,6.65,3.1,9.75,-3.1
891,1988-06-10,3.64,1.9,5.54,-1.9
892,1988-06-11,2.3,3.3,5.6,-3.3
893,1988-06-12,2.83,7.27,10.1,-7.27
894,1988-06-13,0.23,0.0,0.23,0.0
895,1988-06-14,0.0,0.0,0.0,0.0
896,1988-06-15,0.67,7.38,8.05,-7.38
897,1988-06-16,4.35,1.96,6.31,-1.96
898,1988-06-17,5.13,3.59,8.72,-3.59
899,1988-06-18,0.83,3.77,4.6,-3.77
900,1988-06-19,2.54,2.69,5.23,-2.69
901,1988-06-20,0.72,4.58,5.3,-4.58
902,1988-06-21,2.56,18.42,20.98,-18.42
903,1988-06-22,0.0,8.5,8.5,-8.5
904,1988-06-23,0.45,12.54,12.99,-12.54
905,1988-06-24,0.94,35.96,36.9,-35.96
906,1988-06-25,1.41,14.66,16.07,-14.66
907,1988-06-26,1.44,4.9,6.34,-4.9
908,1988-06-27,5.02,7.76,12.78,-7.76
909,1988-06-28,3.69,17.1,20.79,-17.1
910,1988-06-29,3.0,25.78,28.78,-25.78
911,1988-06-30,2.58,8.17,10.75,-8.17
912,1988-07-01,0.39,8.85,9.24,-8.85
913,1988-07-02,2.32,20.89,23.21,-20.89
914,1988-07-03,6.92,1.42,8.34,-1.42
915,1988-07-04,0.6,1.29,1.89,-1.29
916,1988-07-05,1.4,5.02,6.42,-5.02
917,1988-07-06,3.98,3.63,7.61,-3.63
918,1988-07-07,7.22,2.43,9.65,-2.43
919,1988-07-08,8.06,0.65,8.71,-0.65
920,1988-07-09,11.34,0.0,11.34,0.0
921,1988-07-10,5.42,0.0,5.42,0.0
922,1988-07-11,2.58,3.25,5.83,-3.25
923,1988-07-12,5.27,10.1,15.37,-10.1
924,1988-07-13,8.15,3.71,11.86,-3.71
925,1988-07-14,1.61,1.8,3.41,-1.8
926,1988-07-15,1.67,1.65,3.32,-1.65
927,1988-07-16,0.87,5.99,6.86,-5.99
928,1988-07-17,0.38,2.01,2.39,-2.01
929,1988-07-18,2.52,4.79,7.31,-4.79
930,1988-07-19,0.83,5.96,6.79,-5.96
931,1988-07-20,0.0,4.63,4.63,-4.63
932,1988-07-21,0.0,6.13,6.13,-6.13
933,1988-07-22,0.25,11.17,11.42,-11.17
934,1988-07-23,1.6,2.65,4.25,-2.65
935,1988-07-24,1.49,18.61,20.1,-18.61
936,1988-07-25,1.38,7.52,8.9,-7.52
937,1988-07-26,10.66,9.95,20.61,-9.95
938,1988-07-27,0.9,3.65,4.55,-3.65
939,1988-07-28,8.26,2.47,10.73,-2.47
940,1988-07-29,12.9,1.8,14.7,-1.8
941,1988-07-30,9.56,6.67,16.23,-6.67
942,1988-07-31,11.23,0.46,11.69,-0.46
943,1988-08-01,14.73,0.67,15.4,-0.67
944,1988-08-02,11.92,1.31,13.23,-1.31
945,1988-08-03,15.33,0.56,15.89,-0.56
946,1988-08-04,5.47,0.83,6.3,-0.83
947,1988-08-05,4.41,0.64,5.05,-0.64
948,1988-08-06,5.67,0.37,6.04,-0.37
949,1988-08-07,2.19,0.46,2.65,-0.46
950,1988-08-08,4.5,1.0,5.5,-1.0
951,1988-08-09,6.89,3.47,10.36,-3.47
952,1988-08-10,6.88,2.98,9.86,-2.98
953,1988-08-11,2.44,2.18,4.62,-2.18
954,1988-08-12,4.46,0.73,5.19,-0.73
955,1988-08-13,2.16,0.0,2.16,0.0
956,1988-08-14,1.12,0.43,1.55,-0.43
957,1988-08-15,1.09,0.57,1.66,-0.57
958,1988-08-16,2.6,2.96,5.56,-2.96
959,1988-08-17,5.25,2.72,7.97,-2.72
960,1988-08-18,1.67,0.0,1.67,0.0
961,1988-08-19,1.86,0.82,2.68,-0.82
962,1988-08-20,0.78,0.25,1.03,-0.25
963,1988-08-21,0.0,0.17,0.17,-0.17
964,1988-08-22,0.92,0.0,0.92,0.0
965,1988-08-23,25.94,0.23,26.17,-0.23
966,1988-08-24,6.05,0.6,6.65,-0.6
967,1988-08-25,9.74,0.24,9.98,-0.24
968,1988-08-26,3.07,0.92,3.99,-0.92
969,1988-08-27,12.06,1.13,13.19,-1.13
970,1988-08-28,1.3,3.07,4.37,-3.07
971,1988-08-29,1.5,6.71,8.21,-6.71
972,1988-08-30,5.53,7.67,13.2,-7.67
973,1988-08-31,7.27,4.13,11.4,-4.13
974,1988-09-01,0.77,2.77,3.54,-2.77
975,1988-09-02,0.9,1.38,2.28,-1.38
976,1988-09-03,2.67,4.85,7.52,-4.85
977,1988-09-04,0.92,2.99,3.91,-2.99
978,1988-09-05,0.09,4.21,4.3,-4.21
979,1988-09-06,0.0,1.83,1.83,-1.83
980,1988-09-07,0.0,3.29,3.29,-3.29
981,1988-09-08,0.0,4.67,4.67,-4.67
982,1988-09-09,0.0,1.43,1.43,-1.43
983,1988-09-10,0.48,0.35,0.83,-0.35
984,1988-09-11,0.87,2.35,3.22,-2.35
985,1988-09-12,0.52,2.93,3.45,-2.93
986,1988-09-13,3.81,7.75,11.56,-7.75
987,1988-09-14,1.6,3.21,4.81,-3.21
988,1988-09-15,2.15,0.77,2.92,-0.77
989,1988-09-16,0.35,4.0,4.35,-4.0
990,1988-09-17,5.69,2.6,8.29,-2.6
991,1988-09-18,3.83,1.6,5.43,-1.6
992,1988-09-19,3.9,1.62,5.52,-1.62
993,1988-09-20,7.59,7.51,15.1,-7.51
994,1988-09-21,5.58,5.69,11.27,-5.69
995,1988-09-22,17.64,17.22,34.86,-17.22
996,1988-09-23,14.58,8.75,23.33,-8.75
997,1988-09-24,12.79,10.0,22.79,-10.0
998,1988-09-25,4.19,14.42,18.61,-14.42
999,1988-09-26,4.33,7.38,11.71,-7.38
1000,1988-09-27,6.83,19.94,26.77,-19.94
1001,1988-09-28,3.17,12.15,15.32,-12.15
1002,1988-09-29,0.56,8.83,9.39,-8.83
1003,1988-09-30,4.81,14.71,19.52,-14.71
1004,1988-10-01,2.98,5.81,8.79,-5.81
1005,1988-10-02,5.48,2.71,8.19,-2.71
1006,1988-10-03,6.67,21.81,28.48,-21.81
1007,1988-10-04,4.79,6.94,11.73,-6.94
1008,1988-10-05,1.83,4.42,6.25,-4.42
1009,1988-10-06,3.04,6.17,9.21,-6.17
1010,1988-10-07,1.9,5.21,7.11,-5.21
1011,1988-10-08,0.48,1.38,1.86,-1.38
1012,1988-10-09,0.0,4.11,4.11,-4.11
1013,1988-10-10,1.15,2.22,3.37,-2.22
1014,1988-10-11,3.75,1.71,5.46,-1.71
1015,1988-10-12,4.41,12.51,16.92,-12.51
1016,1988-10-13,1.05,6.09,7.14,-6.09
1017,1988-10-14,2.02,0.17,2.19,-0.17
1018,1988-10-15,0.61,5.49,6.1,-5.49
1019,1988-10-16,1.9,3.21,5.11,-3.21
1020,1988-10-17,5.59,1.62,7.21,-1.62
1021,1988-10-18,6.6,4.15,10.75,-4.15
1022,1988-10-19,6.79,0.58,7.37,-0.58
1023,1988-10-20,5.54,0.09,5.63,-0.09
1024,1988-10-21,5.34,1.51,6.85,-1.51
1025,1988-10-22,9.44,0.27,9.71,-0.27
1026,1988-10-23,11.04,0.9,11.94,-0.9
1027,1988-10-24,4.93,0.0,4.93,0.0
1028,1988-10-25,2.04,0.54,2.58,-0.54
1029,1988-10-26,1.83,0.58,2.41,-0.58
1030,1988-10-27,2.6,0.69,3.29,-0.69
1031,1988-10-28,6.69,5.86,12.55,-5.86
1032,1988-10-29,9.73,8.81,18.54,-8.81
1033,1988-10-30,0.98,2.08,3.06,-2.08
1034,1988-10-31,0.29,1.15,1.44,-1.15
1035,1988-11-01,7.91,3.39,11.3,-3.39
1036,1988-11-02,7.81,6.77,14.58,-6.77
1037,1988-11-03,2.35,8.06,10.41,-8.06
1038,1988-11-04,2.83,5.23,8.06,-5.23
1039,1988-11-05,1.29,2.6,3.89,-2.6
1040,1988-11-06,4.73,9.23,13.96,-9.23
1041,1988-11-07,2.65,2.38,5.03,-2.38
1042,1988-11-08,9.33,0.9,10.23,-0.9
1043,1988-11-09,12.1,1.14,13.24,-1.14
1044,1988-11-10,9.85,0.0,9.85,0.0
1045,1988-11-11,12.12,0.0,12.12,0.0
1046,1988-11-12,15.69,0.08,15.77,-0.08
1047,1988-11-13,29.37,5.4,34.77,-5.4
1048,1988-11-14,29.48,7.21,36.69,-7.21
1049,1988-11-15,21.25,5.06,26.31,-5.06
1050,1988-11-16,31.27,7.95,39.22,-7.95
1051,1988-11-17,19.16,4.69,23.85,-4.69
1052,1988-11-18,8.64,0.26,8.9,-0.26
1053,1988-11-19,9.16,0.34,9.5,-0.34
1054,1988-11-20,8.52,0.0,8.52,0.0
1055,1988-11-21,16.56,0.98,17.54,-0.98
1056,1988-11-22,11.4,2.98,14.38,-2.98
1057,1988-11-23,2.13,2.58,4.71,-2.58
1058,1988-11-24,1.98,2.19,4.17,-2.19
1059,1988-11-25,0.61,0.42,1.03,-0.42
1060,1988-11-26,4.21,3.6,7.81,-3.6
1061,1988-11-27,1.48,8.17,9.65,-8.17
1062,1988-11-28,1.74,6.26,8.0,-6.26
1063,1988-11-29,0.3,4.36,4.66,-4.36
1064,1988-11-30,14.85,3.17,18.02,-3.17
1065,1988-12-01,2.0,2.19,4.19,-2.19
1066,1988-12-02,4.79,3.46,8.25,-3.46
1067,1988-12-03,1.49,1.97,3.46,-1.97
1068,1988-12-04,0.0,0.76,0.76,-0.76
1069,1988-12-05,1.8,0.44,2.24,-0.44
1070,1988-12-06,10.19,1.08,11.27,-1.08
1071,1988-12-07,4.47,3.25,7.72,-3.25
1072,1988-12-08,1.03,1.42,2.45,-1.42
1073,1988-12-09,10.22,0.0,10.22,0.0
1074,1988-12-10,8.59,4.42,13.01,-4.42
1075,1988-12-11,2.58,15.71,18.29,-15.71
1076,1988-12-12,15.93,2.14,18.07,-2.14
1077,1988-12-13,3.74,2.59,6.33,-2.59
1078,1988-12-14,13.33,9.17,22.5,-9.17
