,Data,N-day,S-day,T-day,S minus
61,1976-03-02,0.0,0.0,0.0,0.0
62,1976-03-03,0.0,0.0,0.0,0.0
63,1976-03-04,0.0,0.0,0.0,0.0
64,1976-03-05,0.0,0.0,0.0,0.0
65,1976-03-06,0.0,0.0,0.0,0.0
66,1976-03-07,0.0,1.1,1.1,-1.1
67,1976-03-08,0.0,1.13,1.13,-1.13
68,1976-03-09,0.0,0.5,0.5,-0.5
69,1976-03-10,0.0,0.0,0.0,0.0
70,1976-03-11,0.0,0.4,0.4,-0.4
71,1976-03-12,0.0,0.0,0.0,0.0
72,1976-03-13,0.0,0.29,0.29,-0.29
73,1976-03-14,0.0,0.38,0.38,-0.38
74,1976-03-15,0.0,0.0,0.0,0.0
75,1976-03-16,2.56,0.15,2.71,-0.15
76,1976-03-17,1.21,0.48,1.69,-0.48
77,1976-03-18,2.64,0.0,2.64,0.0
78,1976-03-19,0.94,0.0,0.94,0.0
79,1976-03-20,3.9,0.0,3.9,0.0
80,1976-03-21,9.95,0.58,10.53,-0.58
81,1976-03-22,2.77,0.0,2.77,0.0
82,1976-03-23,1.17,1.31,2.48,-1.31
83,1976-03-24,2.39,1.3,3.7,-1.3
84,1976-03-25,0.26,9.5,9.76,-9.5
85,1976-03-26,0.0,5.59,5.59,-5.59
86,1976-03-27,0.0,6.04,6.04,-6.04
87,1976-03-28,1.42,9.92,11.33,-9.92
88,1976-03-29,1.54,4.7,6.24,-4.7
89,1976-03-30,0.0,2.6,2.6,-2.6
90,1976-03-31,0.73,9.94,10.67,-9.94
91,1976-04-01,0.0,1.09,1.09,-1.09
92,1976-04-02,0.0,3.12,3.12,-3.12
93,1976-04-03,0.0,1.15,1.15,-1.15
94,1976-04-04,0.0,0.0,0.0,0.0
95,1976-04-05,0.0,0.21,0.21,-0.21
96,1976-04-06,0.0,0.15,0.15,-0.15
97,1976-04-07,0.0,0.0,0.0,0.0
98,1976-04-08,0.0,0.0,0.0,0.0
99,1976-04-09,1.32,0.0,1.32,0.0
100,1976-04-10,0.0,0.0,0.0,0.0
101,1976-04-11,0.33,0.0,0.33,0.0
102,1976-04-12,0.0,0.0,0.0,0.0
103,1976-04-13,0.0,0.0,0.0,0.0
104,1976-04-14,1.92,0.66,2.59,-0.66
105,1976-04-15,0.0,0.0,0.0,0.0
106,1976-04-16,0.84,0.0,0.84,0.0
107,1976-04-17,0.0,0.53,0.53,-0.53
108,1976-04-18,0.04,0.0,0.04,0.0
109,1976-04-19,0.28,0.0,0.28,0.0
110,1976-04-20,4.42,0.0,4.42,0.0
111,1976-04-21,0.43,0.0,0.43,0.0
112,1976-04-22,0.0,1.5,1.5,-1.5
113,1976-04-23,0.0,0.0,0.0,0.0
114,1976-04-24,0.0,0.0,0.0,0.0
115,1976-04-25,0.46,0.57,1.03,-0.57
116,1976-04-26,0.0,0.0,0.0,0.0
117,1976-04-27,0.0,0.27,0.27,-0.27
118,1976-04-28,0.46,0.63,1.09,-0.63
119,1976-04-29,1.33,4.1,5.44,-4.1
120,1976-04-30,0.0,9.24,9.24,-9.24
121,1976-05-01,0.0,1.58,1.58,-1.58
122,1976-05-02,0.0,0.0,0.0,0.0
123,1976-05-03,0.0,0.0,0.0,0.0
124,1976-05-04,2.86,0.0,2.86,0.0
125,1976-05-05,1.84,0.0,1.84,0.0
126,1976-05-06,0.0,0.0,0.0,0.0
127,1976-05-07,0.21,0.0,0.21,0.0
128,1976-05-08,0.0,0.0,0.0,0.0
129,1976-05-09,0.0,0.0,0.0,0.0
130,1976-05-10,0.0,0.0,0.0,0.0
131,1976-05-11,0.0,0.0,0.0,0.0
132,1976-05-12,0.0,0.0,0.0,0.0
133,1976-05-13,0.46,0.15,0.62,-0.15
134,1976-05-14,0.0,0.0,0.0,0.0
135,1976-05-15,0.0,4.98,4.98,-4.98
136,1976-05-16,0.0,1.11,1.11,-1.11
137,1976-05-17,0.0,0.45,0.45,-0.45
138,1976-05-18,0.0,2.13,2.13,-2.13
139,1976-05-19,0.31,0.0,0.31,0.0
140,1976-05-20,0.0,0.0,0.0,0.0
141,1976-05-21,0.0,3.09,3.09,-3.09
142,1976-05-22,0.0,1.15,1.15,-1.15
143,1976-05-23,0.0,0.71,0.71,-0.71
144,1976-05-24,0.0,0.0,0.0,0.0
145,1976-05-25,0.0,0.0,0.0,0.0
146,1976-05-26,0.0,1.79,1.79,-1.79
147,1976-05-27,0.0,0.0,0.0,0.0
148,1976-05-28,0.14,0.0,0.14,0.0
149,1976-05-29,0.0,0.0,0.0,0.0
150,1976-05-30,0.0,0.0,0.0,0.0
151,1976-05-31,0.0,0.0,0.0,0.0
152,1976-06-01,0.0,0.0,0.0,0.0
153,1976-06-02,0.0,0.0,0.0,0.0
154,1976-06-03,0.0,0.0,0.0,0.0
155,1976-06-04,0.0,0.0,0.0,0.0
156,1976-06-05,0.0,0.0,0.0,0.0
157,1976-06-06,0.0,0.0,0.0,0.0
158,1976-06-07,0.0,0.0,0.0,0.0
159,1976-06-08,0.0,1.38,1.38,-1.38
160,1976-06-09,0.0,0.38,0.38,-0.38
161,1976-06-10,0.0,1.25,1.25,-1.25
162,1976-06-11,0.0,0.9,0.9,-0.9
163,1976-06-12,0.0,0.63,0.63,-0.63
164,1976-06-13,0.0,0.0,0.0,0.0
165,1976-06-14,0.48,0.0,0.48,0.0
166,1976-06-15,2.11,0.0,2.11,0.0
167,1976-06-16,2.69,1.07,3.76,-1.07
168,1976-06-17,4.67,0.0,4.67,0.0
169,1976-06-18,2.79,0.0,2.79,0.0
170,1976-06-19,0.29,0.0,0.29,0.0
171,1976-06-20,1.44,0.0,1.44,0.0
172,1976-06-21,0.22,0.0,0.22,0.0
173,1976-06-22,0.87,0.7,1.57,-0.7
174,1976-06-23,0.0,0.19,0.19,-0.19
175,1976-06-24,0.0,0.0,0.0,0.0
176,1976-06-25,0.0,0.19,0.19,-0.19
177,1976-06-26,0.28,0.0,0.28,0.0
178,1976-06-27,0.0,0.0,0.0,0.0
179,1976-06-28,0.0,0.0,0.0,0.0
180,1976-06-29,0.0,0.0,0.0,0.0
181,1976-06-30,0.0,0.0,0.0,0.0
182,1976-07-01,0.0,0.0,0.0,0.0
183,1976-07-02,0.0,0.0,0.0,0.0
184,1976-07-03,0.0,0.0,0.0,0.0
185,1976-07-04,0.0,0.0,0.0,0.0
186,1976-07-05,0.0,0.0,0.0,0.0
187,1976-07-06,0.0,0.0,0.0,0.0
188,1976-07-07,0.0,0.0,0.0,0.0
189,1976-07-08,0.0,0.0,0.0,0.0
190,1976-07-09,0.0,0.0,0.0,0.0
191,1976-07-10,0.0,0.0,0.0,0.0
192,1976-07-11,0.0,0.0,0.0,0.0
193,1976-07-12,0.0,0.0,0.0,0.0
194,1976-07-13,1.19,0.0,1.19,0.0
195,1976-07-14,0.42,0.0,0.42,0.0
196,1976-07-15,0.25,0.0,0.25,0.0
197,1976-07-16,1.54,0.0,1.54,0.0
198,1976-07-17,0.0,0.0,0.0,0.0
199,1976-07-18,0.0,0.0,0.0,0.0
200,1976-07-19,0.0,0.0,0.0,0.0
201,1976-07-20,0.0,0.0,0.0,0.0
202,1976-07-21,0.0,0.0,0.0,0.0
203,1976-07-22,0.0,0.0,0.0,0.0
204,1976-07-23,0.0,0.0,0.0,0.0
205,1976-07-24,0.0,0.14,0.14,-0.14
206,1976-07-25,0.0,0.0,0.0,0.0
207,1976-07-26,0.0,0.0,0.0,0.0
208,1976-07-27,0.0,0.0,0.0,0.0
209,1976-07-28,0.0,0.0,0.0,0.0
210,1976-07-29,0.0,0.0,0.0,0.0
211,1976-07-30,0.0,0.0,0.0,0.0
212,1976-07-31,0.0,0.0,0.0,0.0
213,1976-08-01,0.79,0.0,0.79,0.0
214,1976-08-02,0.52,0.0,0.52,0.0
215,1976-08-03,0.0,0.0,0.0,0.0
216,1976-08-04,0.73,0.0,0.73,0.0
217,1976-08-05,1.81,0.52,2.33,-0.52
218,1976-08-06,2.44,0.0,2.44,0.0
219,1976-08-07,1.5,0.0,1.5,0.0
220,1976-08-08,0.48,0.0,0.48,0.0
221,1976-08-09,0.11,0.0,0.11,0.0
222,1976-08-10,0.36,0.0,0.36,0.0
223,1976-08-11,0.0,0.0,0.0,0.0
224,1976-08-12,0.0,0.0,0.0,0.0
225,1976-08-13,1.06,0.0,1.06,0.0
226,1976-08-14,0.0,0.0,0.0,0.0
227,1976-08-15,0.0,0.73,0.73,-0.73
228,1976-08-16,0.0,0.22,0.22,-0.22
229,1976-08-17,0.0,0.32,0.32,-0.32
230,1976-08-18,0.0,1.42,1.42,-1.42
231,1976-08-19,0.0,1.18,1.18,-1.18
232,1976-08-20,0.0,0.42,0.42,-0.42
233,1976-08-21,0.0,0.69,0.69,-0.69
234,1976-08-22,0.0,3.44,3.44,-3.44
235,1976-08-23,0.0,0.0,0.0,0.0
236,1976-08-24,0.0,0.0,0.0,0.0
237,1976-08-25,0.0,0.1,0.1,-0.1
238,1976-08-26,0.0,0.0,0.0,0.0
239,1976-08-27,0.0,0.0,0.0,0.0
240,1976-08-28,0.0,0.0,0.0,0.0
241,1976-08-29,0.0,0.0,0.0,0.0
242,1976-08-30,0.0,0.0,0.0,0.0
243,1976-08-31,0.85,0.0,0.85,0.0
244,1976-09-01,4.26,0.0,4.26,0.0
245,1976-09-02,0.54,0.0,0.54,0.0
246,1976-09-03,4.33,0.0,4.33,0.0
247,1976-09-04,3.35,0.0,3.35,0.0
248,1976-09-05,0.0,0.0,0.0,0.0
249,1976-09-06,1.25,0.0,1.25,0.0
250,1976-09-07,0.35,0.0,0.35,0.0
251,1976-09-08,0.35,1.35,1.7,-1.35
252,1976-09-09,0.0,0.14,0.14,-0.14
253,1976-09-10,0.0,4.2,4.2,-4.2
254,1976-09-11,0.0,0.0,0.0,0.0
255,1976-09-12,0.0,0.0,0.0,0.0
256,1976-09-13,0.0,0.0,0.0,0.0
257,1976-09-14,0.0,0.51,0.51,-0.51
258,1976-09-15,0.0,0.0,0.0,0.0
259,1976-09-16,0.0,0.0,0.0,0.0
260,1976-09-17,2.62,0.17,2.79,-0.17
261,1976-09-18,0.0,0.88,0.88,-0.88
262,1976-09-19,0.32,0.0,0.32,0.0
263,1976-09-20,0.41,2.38,2.78,-2.38
264,1976-09-21,0.0,3.42,3.42,-3.42
265,1976-09-22,0.0,0.0,0.0,0.0
266,1976-09-23,0.0,0.0,0.0,0.0
267,1976-09-24,0.62,0.0,0.62,0.0
268,1976-09-25,0.0,0.0,0.0,0.0
269,1976-09-26,0.0,0.0,0.0,0.0
270,1976-09-27,0.39,0.0,0.39,0.0
271,1976-09-28,0.0,0.17,0.17,-0.17
272,1976-09-29,0.0,0.0,0.0,0.0
273,1976-09-30,0.41,0.0,0.41,0.0
274,1976-10-01,0.0,0.0,0.0,0.0
275,1976-10-02,0.0,0.0,0.0,0.0
276,1976-10-03,0.0,0.0,0.0,0.0
277,1976-10-04,0.0,0.0,0.0,0.0
278,1976-10-05,0.6,0.0,0.6,0.0
279,1976-10-06,0.0,0.78,0.78,-0.78
280,1976-10-07,0.0,0.0,0.0,0.0
281,1976-10-08,0.0,0.0,0.0,0.0
282,1976-10-09,0.0,0.0,0.0,0.0
283,1976-10-10,0.0,0.0,0.0,0.0
284,1976-10-11,0.0,0.0,0.0,0.0
285,1976-10-12,0.0,0.0,0.0,0.0
286,1976-10-13,0.0,0.14,0.14,-0.14
287,1976-10-14,0.0,0.53,0.53,-0.53
288,1976-10-15,0.0,0.62,0.62,-0.62
289,1976-10-16,0.0,0.6,0.6,-0.6
290,1976-10-17,0.0,0.0,0.0,0.0
291,1976-10-18,0.0,0.0,0.0,0.0
292,1976-10-19,0.0,1.46,1.46,-1.46
293,1976-10-20,0.0,0.0,0.0,0.0
294,1976-10-21,0.0,0.0,0.0,0.0
295,1976-10-22,1.48,0.17,1.65,-0.17
296,1976-10-23,1.21,0.69,1.9,-0.69
297,1976-10-24,0.0,0.0,0.0,0.0
298,1976-10-25,0.0,0.0,0.0,0.0
299,1976-10-26,0.0,0.0,0.0,0.0
300,1976-10-27,0.65,0.0,0.65,0.0
301,1976-10-28,0.5,0.0,0.5,0.0
302,1976-10-29,1.02,0.0,1.02,0.0
303,1976-10-30,0.0,0.0,0.0,0.0
304,1976-10-31,0.0,0.0,0.0,0.0
305,1976-11-01,0.0,0.0,0.0,0.0
306,1976-11-02,0.0,0.0,0.0,0.0
307,1976-11-03,0.0,0.0,0.0,0.0
308,1976-11-04,0.0,0.0,0.0,0.0
309,1976-11-05,0.0,0.0,0.0,0.0
310,1976-11-06,0.0,0.0,0.0,0.0
311,1976-11-07,0.0,0.0,0.0,0.0
312,1976-11-08,0.0,0.0,0.0,0.0
313,1976-11-09,0.0,0.0,0.0,0.0
314,1976-11-10,0.0,0.0,0.0,0.0
315,1976-11-11,0.0,0.0,0.0,0.0
316,1976-11-12,0.0,0.0,0.0,0.0
317,1976-11-13,0.0,0.0,0.0,0.0
318,1976-11-14,0.0,0.0,0.0,0.0
319,1976-11-15,0.0,0.0,0.0,0.0
320,1976-11-16,0.0,0.0,0.0,0.0
321,1976-11-17,1.17,0.0,1.17,0.0
322,1976-11-18,1.86,0.0,1.86,0.0
323,1976-11-19,2.8,0.0,2.8,0.0
324,1976-11-20,0.62,0.0,0.62,0.0
325,1976-11-21,0.0,0.0,0.0,0.0
326,1976-11-22,0.37,0.0,0.37,0.0
327,1976-11-23,0.0,0.0,0.0,0.0
328,1976-11-24,0.0,0.0,0.0,0.0
329,1976-11-25,0.0,0.0,0.0,0.0
330,1976-11-26,0.0,0.0,0.0,0.0
331,1976-11-27,0.0,0.0,0.0,0.0
332,1976-11-28,0.0,0.0,0.0,0.0
333,1976-11-29,0.0,0.0,0.0,0.0
334,1976-11-30,0.0,0.0,0.0,0.0
335,1976-12-01,0.0,0.0,0.0,0.0
336,1976-12-02,0.0,0.0,0.0,0.0
337,1976-12-03,0.0,0.0,0.0,0.0
338,1976-12-04,0.0,0.0,0.0,0.0
339,1976-12-05,0.0,0.0,0.0,0.0
340,1976-12-06,0.0,0.0,0.0,0.0
341,1976-12-07,0.0,0.0,0.0,0.0
342,1976-12-08,1.1,0.0,1.1,0.0
343,1976-12-09,3.93,0.0,3.93,0.0
344,1976-12-10,0.98,0.0,0.98,0.0
345,1976-12-11,0.0,0.0,0.0,0.0
346,1976-12-12,0.0,0.0,0.0,0.0
347,1976-12-13,0.68,0.38,1.06,-0.38
348,1976-12-14,2.32,0.97,3.29,-0.97
349,1976-12-15,1.36,0.32,1.69,-0.32
350,1976-12-16,0.0,0.81,0.81,-0.81
351,1976-12-17,0.0,0.0,0.0,0.0
352,1976-12-18,0.0,0.0,0.0,0.0
353,1976-12-19,0.0,0.0,0.0,0.0
354,1976-12-20,0.0,0.0,0.0,0.0
355,1976-12-21,0.0,0.0,0.0,0.0
356,1976-12-22,0.0,0.0,0.0,0.0
357,1976-12-23,0.0,0.0,0.0,0.0
358,1976-12-24,0.0,0.0,0.0,0.0
359,1976-12-25,0.0,0.96,0.96,-0.96
360,1976-12-26,0.0,0.0,0.0,0.0
361,1976-12-27,0.0,0.81,0.81,-0.81
362,1976-12-28,0.0,1.38,1.38,-1.38
363,1976-12-29,0.0,3.53,3.53,-3.53
364,1976-12-30,0.0,2.97,2.97,-2.97
365,1976-12-31,0.0,3.0,3.0,-3.0
366,1977-01-01,0.0,2.65,2.65,-2.65
367,1977-01-02,0.29,0.7,0.99,-0.7
368,1977-01-03,3.45,0.03,3.48,-0.03
369,1977-01-04,1.2,0.84,2.05,-0.84
370,1977-01-05,0.62,0.0,0.62,0.0
371,1977-01-06,0.0,0.0,0.0,0.0
372,1977-01-07,0.0,0.0,0.0,0.0
373,1977-01-08,0.0,0.0,0.0,0.0
374,1977-01-09,0.0,0.0,0.0,0.0
375,1977-01-10,0.0,0.0,0.0,0.0
376,1977-01-11,0.0,0.5,0.5,-0.5
377,1977-01-12,0.0,3.33,3.33,-3.33
378,1977-01-13,0.0,5.78,5.78,-5.78
379,1977-01-14,0.0,0.0,0.0,0.0
380,1977-01-15,0.0,0.0,0.0,0.0
381,1977-01-16,0.0,0.24,0.24,-0.24
382,1977-01-17,0.0,0.94,0.94,-0.94
383,1977-01-18,0.0,0.0,0.0,0.0
384,1977-01-19,0.0,0.45,0.45,-0.45
385,1977-01-20,0.0,0.0,0.0,0.0
386,1977-01-21,0.0,0.0,0.0,0.0
387,1977-01-22,1.22,0.0,1.22,0.0
388,1977-01-23,0.95,0.0,0.95,0.0
389,1977-01-24,0.88,0.0,0.88,0.0
390,1977-01-25,1.27,0.0,1.27,0.0
391,1977-01-26,0.0,0.0,0.0,0.0
392,1977-01-27,0.0,0.0,0.0,0.0
393,1977-01-28,0.59,0.47,1.06,-0.47
394,1977-01-29,0.0,0.0,0.0,0.0
395,1977-01-30,4.02,0.0,4.02,0.0
396,1977-01-31,0.0,0.0,0.0,0.0
397,1977-02-01,5.6,0.0,5.6,0.0
398,1977-02-02,4.4,0.0,4.4,0.0
399,1977-02-03,2.03,0.49,2.52,-0.49
400,1977-02-04,0.84,0.0,0.84,0.0
401,1977-02-05,0.0,0.0,0.0,0.0
402,1977-02-06,0.61,0.0,0.61,0.0
403,1977-02-07,0.0,0.34,0.34,-0.34
404,1977-02-08,0.63,2.25,2.88,-2.25
405,1977-02-09,0.45,0.41,0.85,-0.41
406,1977-02-10,0.21,0.26,0.47,-0.26
407,1977-02-11,0.0,2.73,2.73,-2.73
408,1977-02-12,0.4,0.45,0.85,-0.45
409,1977-02-13,0.44,1.29,1.72,-1.29
410,1977-02-14,0.0,0.91,0.91,-0.91
411,1977-02-15,3.16,0.17,3.33,-0.17
412,1977-02-16,0.0,0.6,0.6,-0.6
413,1977-02-17,1.15,3.22,4.37,-3.22
414,1977-02-18,1.67,0.06,1.73,-0.06
415,1977-02-19,0.0,0.0,0.0,0.0
416,1977-02-20,0.0,3.74,3.74,-3.74
417,1977-02-21,0.0,0.0,0.0,0.0
418,1977-02-22,0.0,0.0,0.0,0.0
419,1977-02-23,0.0,0.0,0.0,0.0
420,1977-02-24,0.0,0.0,0.0,0.0
421,1977-02-25,0.0,0.0,0.0,0.0
422,1977-02-26,0.0,0.0,0.0,0.0
423,1977-02-27,0.0,0.0,0.0,0.0
424,1977-02-28,0.0,0.0,0.0,0.0
425,1977-03-01,0.0,0.0,0.0,0.0
426,1977-03-02,0.0,0.0,0.0,0.0
427,1977-03-03,0.0,0.0,0.0,0.0
428,1977-03-04,0.0,0.0,0.0,0.0
429,1977-03-05,0.0,0.0,0.0,0.0
430,1977-03-06,0.0,0.0,0.0,0.0
431,1977-03-07,0.0,0.0,0.0,0.0
432,1977-03-08,2.52,0.0,2.52,0.0
433,1977-03-09,2.09,0.0,2.09,0.0
434,1977-03-10,0.0,0.0,0.0,0.0
435,1977-03-11,1.12,0.0,1.12,0.0
436,1977-03-12,0.0,0.0,0.0,0.0
437,1977-03-13,0.0,0.0,0.0,0.0
438,1977-03-14,0.0,1.05,1.05,-1.05
439,1977-03-15,0.0,0.0,0.0,0.0
440,1977-03-16,0.0,0.0,0.0,0.0
441,1977-03-17,0.0,0.0,0.0,0.0
442,1977-03-18,0.0,0.0,0.0,0.0
443,1977-03-19,0.0,0.0,0.0,0.0
444,1977-03-20,0.0,0.0,0.0,0.0
445,1977-03-21,0.0,1.61,1.61,-1.61
446,1977-03-22,0.0,0.0,0.0,0.0
447,1977-03-23,0.0,0.0,0.0,0.0
448,1977-03-24,0.15,0.0,0.15,0.0
449,1977-03-25,0.0,0.0,0.0,0.0
450,1977-03-26,0.21,0.0,0.21,0.0
451,1977-03-27,0.0,0.0,0.0,0.0
452,1977-03-28,0.0,0.0,0.0,0.0
453,1977-03-29,0.0,0.0,0.0,0.0
454,1977-03-30,0.0,0.0,0.0,0.0
455,1977-03-31,0.0,0.0,0.0,0.0
456,1977-04-01,0.0,0.0,0.0,0.0
457,1977-04-02,0.0,0.0,0.0,0.0
458,1977-04-03,0.34,0.0,0.34,0.0
459,1977-04-04,0.0,0.0,0.0,0.0
460,1977-04-05,0.32,0.0,0.32,0.0
461,1977-04-06,0.3,0.0,0.3,0.0
462,1977-04-07,0.75,0.0,0.75,0.0
463,1977-04-08,0.0,0.0,0.0,0.0
464,1977-04-09,0.0,0.0,0.0,0.0
465,1977-04-10,0.0,0.0,0.0,0.0
466,1977-04-11,0.0,1.15,1.15,-1.15
467,1977-04-12,0.0,4.53,4.53,-4.53
468,1977-04-13,0.0,9.24,9.24,-9.24
469,1977-04-14,0.0,3.01,3.01,-3.01
470,1977-04-15,0.0,5.42,5.42,-5.42
471,1977-04-16,0.0,11.17,11.17,-11.17
472,1977-04-17,0.0,2.67,2.67,-2.67
473,1977-04-18,0.0,0.3,0.3,-0.3
474,1977-04-19,0.0,3.57,3.57,-3.57
475,1977-04-20,0.0,2.65,2.65,-2.65
476,1977-04-21,0.0,2.48,2.48,-2.48
477,1977-04-22,0.0,3.45,3.45,-3.45
478,1977-04-23,0.0,0.41,0.41,-0.41
479,1977-04-24,0.0,0.0,0.0,0.0
480,1977-04-25,0.0,0.0,0.0,0.0
481,1977-04-26,0.0,0.7,0.7,-0.7
482,1977-04-27,0.0,0.0,0.0,0.0
483,1977-04-28,0.0,0.0,0.0,0.0
484,1977-04-29,0.0,0.0,0.0,0.0
485,1977-04-30,0.63,0.23,0.85,-0.23
486,1977-05-01,0.0,0.29,0.29,-0.29
487,1977-05-02,0.0,0.0,0.0,0.0
488,1977-05-03,7.11,0.0,7.11,0.0
489,1977-05-04,1.67,0.0,1.67,0.0
490,1977-05-05,0.48,0.0,0.48,0.0
491,1977-05-06,1.83,0.0,1.83,0.0
492,1977-05-07,2.19,0.0,2.19,0.0
493,1977-05-08,0.0,0.33,0.33,-0.33
494,1977-05-09,0.93,1.27,2.2,-1.27
495,1977-05-10,0.0,0.0,0.0,0.0
496,1977-05-11,0.0,0.08,0.08,-0.08
497,1977-05-12,0.0,1.08,1.08,-1.08
498,1977-05-13,0.0,0.0,0.0,0.0
499,1977-05-14,0.0,0.0,0.0,0.0
500,1977-05-15,0.0,0.0,0.0,0.0
501,1977-05-16,0.0,0.5,0.5,-0.5
502,1977-05-17,0.0,0.0,0.0,0.0
503,1977-05-18,0.0,0.52,0.52,-0.52
504,1977-05-19,0.0,1.72,1.72,-1.72
505,1977-05-20,0.0,0.3,0.3,-0.3
506,1977-05-21,0.95,0.0,0.95,0.0
507,1977-05-22,3.53,0.0,3.53,0.0
508,1977-05-23,0.0,0.0,0.0,0.0
509,1977-05-24,0.0,0.0,0.0,0.0
510,1977-05-25,0.0,0.0,0.0,0.0
511,1977-05-26,0.0,0.0,0.0,0.0
512,1977-05-27,0.0,0.0,0.0,0.0
513,1977-05-28,0.0,0.2,0.2,-0.2
514,1977-05-29,2.67,0.0,2.67,0.0
515,1977-05-30,4.17,0.0,4.17,0.0
516,1977-05-31,1.37,0.0,1.37,0.0
517,1977-06-01,0.0,0.0,0.0,0.0
518,1977-06-02,0.0,6.0,6.0,-6.0
519,1977-06-03,1.54,2.56,4.1,-2.56
520,1977-06-04,0.88,1.5,2.38,-1.5
521,1977-06-05,0.0,0.0,0.0,0.0
522,1977-06-06,0.6,2.0,2.6,-2.0
523,1977-06-07,0.81,0.83,1.65,-0.83
524,1977-06-08,0.0,1.1,1.1,-1.1
525,1977-06-09,0.0,1.81,1.81,-1.81
526,1977-06-10,0.0,2.31,2.31,-2.31
527,1977-06-11,0.0,0.41,0.41,-0.41
528,1977-06-12,0.0,2.13,2.13,-2.13
529,1977-06-13,0.0,3.06,3.06,-3.06
530,1977-06-14,0.0,0.27,0.27,-0.27
531,1977-06-15,0.0,2.25,2.25,-2.25
532,1977-06-16,0.0,0.0,0.0,0.0
533,1977-06-17,0.69,2.25,2.94,-2.25
534,1977-06-18,0.0,2.97,2.97,-2.97
535,1977-06-19,0.23,0.23,0.46,-0.23
536,1977-06-20,0.29,0.0,0.29,0.0
537,1977-06-21,0.0,0.05,0.05,-0.05
538,1977-06-22,0.69,0.0,0.69,0.0
539,1977-06-23,6.75,1.66,8.41,-1.66
540,1977-06-24,6.3,10.9,17.21,-10.9
541,1977-06-25,4.02,1.85,5.88,-1.85
542,1977-06-26,9.21,7.19,16.39,-7.19
543,1977-06-27,15.47,3.41,18.88,-3.41
544,1977-06-28,4.1,3.44,7.54,-3.44
545,1977-06-29,2.21,0.21,2.42,-0.21
546,1977-06-30,0.38,1.55,1.92,-1.55
547,1977-07-01,1.9,1.23,3.13,-1.23
548,1977-07-02,2.13,0.0,2.13,0.0
549,1977-07-03,2.96,0.0,2.96,0.0
